Images,Latitude,Longitude,Coords
IMG_0140_3.tif,-30.2730796,149.8033158,"(-30.2730796, 149.8033158)"
IMG_0065_4.tif,-30.272835099999998,149.8039139,"(-30.272835099999998, 149.8039139)"
IMG_0113_1.tif,-30.2729787,149.80345820000002,"(-30.2729787, 149.80345820000002)"
IMG_0164_1.tif,-30.2731484,149.8033938,"(-30.2731484, 149.8033938)"
IMG_0132_5.tif,-30.2730709,149.8037645,"(-30.2730709, 149.8037645)"
IMG_0100_1.tif,-30.272959399999998,149.80386190000002,"(-30.272959399999998, 149.80386190000002)"
IMG_0085_1.tif,-30.2728804,149.8037323,"(-30.2728804, 149.8037323)"
IMG_0041_6.tif,-30.272551399999998,149.8033973,"(-30.272551399999998, 149.8033973)"
IMG_0008_6.tif,-30.272832599999997,149.802929,"(-30.272832599999997, 149.802929)"
IMG_0027_5.tif,-30.273035,149.8030718,"(-30.273035, 149.8030718)"
IMG_0094_2.tif,-30.2729875,149.80411980000002,"(-30.2729875, 149.80411980000002)"
IMG_0088_1.tif,-30.2729115,149.8040249,"(-30.2729115, 149.8040249)"
IMG_0189_6.tif,-30.2728263,149.8028567,"(-30.2728263, 149.8028567)"
IMG_0086_2.tif,-30.2728917,149.8038371,"(-30.2728917, 149.8038371)"
IMG_0150_2.tif,-30.2731469,149.8039166,"(-30.2731469, 149.8039166)"
IMG_0003_5.tif,-30.2728336,149.8029275,"(-30.2728336, 149.8029275)"
IMG_0182_6.tif,-30.2728271,149.8027284,"(-30.2728271, 149.8027284)"
IMG_0115_1.tif,-30.272998599999998,149.803664,"(-30.272998599999998, 149.803664)"
IMG_0163_2.tif,-30.273161599999998,149.80350620000002,"(-30.273161599999998, 149.80350620000002)"
IMG_0019_5.tif,-30.272835699999998,149.8029265,"(-30.272835699999998, 149.8029265)"
IMG_0033_5.tif,-30.2730149,149.80324480000002,"(-30.2730149, 149.80324480000002)"
IMG_0038_1.tif,-30.2725661,149.80338600000002,"(-30.2725661, 149.80338600000002)"
IMG_0098_3.tif,-30.2729771,149.80406440000002,"(-30.2729771, 149.80406440000002)"
IMG_0122_3.tif,-30.2730413,149.8040789,"(-30.2730413, 149.8040789)"
IMG_0090_5.tif,-30.272920199999998,149.80409500000002,"(-30.272920199999998, 149.80409500000002)"
IMG_0066_1.tif,-30.2728374,149.80391070000002,"(-30.2728374, 149.80391070000002)"
IMG_0114_2.tif,-30.2729885,149.8035628,"(-30.2729885, 149.8035628)"
IMG_0042_2.tif,-30.272547199999998,149.8033958,"(-30.272547199999998, 149.8033958)"
IMG_0141_6.tif,-30.273088599999998,149.80331220000002,"(-30.273088599999998, 149.80331220000002)"
IMG_0048_1.tif,-30.2725412,149.8034025,"(-30.2725412, 149.8034025)"
IMG_0021_2.tif,-30.2728421,149.8029214,"(-30.2728421, 149.8029214)"
IMG_0043_1.tif,-30.2725446,149.80339650000002,"(-30.2725446, 149.80339650000002)"
IMG_0085_4.tif,-30.2728804,149.8037323,"(-30.2728804, 149.8037323)"
IMG_0042_4.tif,-30.272547199999998,149.8033958,"(-30.272547199999998, 149.8033958)"
IMG_0045_3.tif,-30.2725428,149.80340170000002,"(-30.2725428, 149.80340170000002)"
IMG_0034_2.tif,-30.272935699999998,149.80326490000002,"(-30.272935699999998, 149.80326490000002)"
IMG_0024_1.tif,-30.2729516,149.8030026,"(-30.2729516, 149.8030026)"
IMG_0182_2.tif,-30.2728271,149.8027284,"(-30.2728271, 149.8027284)"
IMG_0087_4.tif,-30.272903,149.8039439,"(-30.272903, 149.8039439)"
IMG_0036_2.tif,-30.2727398,149.8033307,"(-30.2727398, 149.8033307)"
IMG_0048_3.tif,-30.2725412,149.8034025,"(-30.2725412, 149.8034025)"
IMG_0100_2.tif,-30.272959399999998,149.80386190000002,"(-30.272959399999998, 149.80386190000002)"
IMG_0147_4.tif,-30.2731113,149.8036135,"(-30.2731113, 149.8036135)"
IMG_0168_6.tif,-30.2731508,149.8032755,"(-30.2731508, 149.8032755)"
IMG_0113_2.tif,-30.2729787,149.80345820000002,"(-30.2729787, 149.80345820000002)"
IMG_0079_4.tif,-30.2728583,149.8034404,"(-30.2728583, 149.8034404)"
IMG_0176_3.tif,-30.2730495,149.8026522,"(-30.2730495, 149.8026522)"
IMG_0068_1.tif,-30.2728338,149.80390930000002,"(-30.2728338, 149.80390930000002)"
IMG_0174_3.tif,-30.273094099999998,149.802849,"(-30.273094099999998, 149.802849)"
IMG_0034_5.tif,-30.272935699999998,149.80326490000002,"(-30.272935699999998, 149.80326490000002)"
IMG_0028_6.tif,-30.27309,149.80309450000001,"(-30.27309, 149.80309450000001)"
IMG_0169_2.tif,-30.273178899999998,149.80326300000002,"(-30.273178899999998, 149.80326300000002)"
IMG_0143_3.tif,-30.2730919,149.8033172,"(-30.2730919, 149.8033172)"
IMG_0056_4.tif,-30.272745099999998,149.8035103,"(-30.272745099999998, 149.8035103)"
IMG_0183_5.tif,-30.2728158,149.8027601,"(-30.2728158, 149.8027601)"
IMG_0129_6.tif,-30.273096499999998,149.8040372,"(-30.273096499999998, 149.8040372)"
IMG_0012_4.tif,-30.272832899999997,149.8029294,"(-30.272832899999997, 149.8029294)"
IMG_0067_5.tif,-30.2728367,149.80391060000002,"(-30.2728367, 149.80391060000002)"
IMG_0153_4.tif,-30.2731559,149.8040032,"(-30.2731559, 149.8040032)"
IMG_0076_5.tif,-30.2727935,149.80347410000002,"(-30.2727935, 149.80347410000002)"
IMG_0000_5.tif,-30.272835399999998,149.80293260000002,"(-30.272835399999998, 149.80293260000002)"
IMG_0046_3.tif,-30.2725419,149.803404,"(-30.2725419, 149.803404)"
IMG_0191_6.tif,-30.2728324,149.8028787,"(-30.2728324, 149.8028787)"
IMG_0139_4.tif,-30.2730382,149.80333850000002,"(-30.2730382, 149.80333850000002)"
IMG_0087_2.tif,-30.272903,149.8039439,"(-30.272903, 149.8039439)"
IMG_0043_5.tif,-30.2725446,149.80339650000002,"(-30.2725446, 149.80339650000002)"
IMG_0067_6.tif,-30.2728367,149.80391060000002,"(-30.2728367, 149.80391060000002)"
IMG_0016_5.tif,-30.2728342,149.8029252,"(-30.2728342, 149.8029252)"
IMG_0128_2.tif,-30.273095599999998,149.8040421,"(-30.273095599999998, 149.8040421)"
IMG_0034_3.tif,-30.272935699999998,149.80326490000002,"(-30.272935699999998, 149.80326490000002)"
IMG_0057_3.tif,-30.272746599999998,149.8035141,"(-30.272746599999998, 149.8035141)"
IMG_0133_3.tif,-30.2730596,149.8036442,"(-30.2730596, 149.8036442)"
IMG_0125_3.tif,-30.2730994,149.8040381,"(-30.2730994, 149.8040381)"
IMG_0170_2.tif,-30.2731872,149.8032714,"(-30.2731872, 149.8032714)"
IMG_0166_1.tif,-30.2731402,149.8032876,"(-30.2731402, 149.8032876)"
IMG_0108_3.tif,-30.2729566,149.8033828,"(-30.2729566, 149.8033828)"
IMG_0033_3.tif,-30.2730149,149.80324480000002,"(-30.2730149, 149.80324480000002)"
IMG_0150_6.tif,-30.2731469,149.8039166,"(-30.2731469, 149.8039166)"
IMG_0019_6.tif,-30.272835699999998,149.8029265,"(-30.272835699999998, 149.8029265)"
IMG_0156_3.tif,-30.273210799999998,149.8039601,"(-30.273210799999998, 149.8039601)"
IMG_0094_1.tif,-30.2729875,149.80411980000002,"(-30.2729875, 149.80411980000002)"
IMG_0138_1.tif,-30.2730289,149.8033408,"(-30.2730289, 149.8033408)"
IMG_0105_3.tif,-30.2729143,149.80341900000002,"(-30.2729143, 149.80341900000002)"
IMG_0197_4.tif,-30.2728444,149.8029404,"(-30.2728444, 149.8029404)"
IMG_0133_6.tif,-30.2730596,149.8036442,"(-30.2730596, 149.8036442)"
IMG_0155_2.tif,-30.2732101,149.80396230000002,"(-30.2732101, 149.80396230000002)"
IMG_0029_3.tif,-30.2731347,149.8031024,"(-30.2731347, 149.8031024)"
IMG_0178_4.tif,-30.2729856,149.80266790000002,"(-30.2729856, 149.80266790000002)"
IMG_0145_5.tif,-30.273089,149.8033829,"(-30.273089, 149.8033829)"
IMG_0149_5.tif,-30.2731341,149.8038007,"(-30.2731341, 149.8038007)"
IMG_0093_4.tif,-30.2729751,149.8041163,"(-30.2729751, 149.8041163)"
IMG_0097_4.tif,-30.2729864,149.80411840000002,"(-30.2729864, 149.80411840000002)"
IMG_0037_6.tif,-30.272630799999998,149.8033656,"(-30.272630799999998, 149.8033656)"
IMG_0168_5.tif,-30.2731508,149.8032755,"(-30.2731508, 149.8032755)"
IMG_0188_5.tif,-30.2728173,149.80283790000001,"(-30.2728173, 149.80283790000001)"
IMG_0106_1.tif,-30.272913799999998,149.8034043,"(-30.272913799999998, 149.8034043)"
IMG_0086_5.tif,-30.2728917,149.8038371,"(-30.2728917, 149.8038371)"
IMG_0142_4.tif,-30.2730922,149.8033149,"(-30.2730922, 149.8033149)"
IMG_0159_3.tif,-30.2732034,149.8039223,"(-30.2732034, 149.8039223)"
IMG_0164_6.tif,-30.2731484,149.8033938,"(-30.2731484, 149.8033938)"
IMG_0158_2.tif,-30.273208999999998,149.8039589,"(-30.273208999999998, 149.8039589)"
IMG_0075_5.tif,-30.2727932,149.8034713,"(-30.2727932, 149.8034713)"
IMG_0187_4.tif,-30.2728179,149.8028352,"(-30.2728179, 149.8028352)"
IMG_0198_6.tif,-30.2728398,149.80293830000002,"(-30.2728398, 149.80293830000002)"
IMG_0134_3.tif,-30.2730516,149.8035562,"(-30.2730516, 149.8035562)"
IMG_0053_5.tif,-30.2726303,149.80344670000002,"(-30.2726303, 149.80344670000002)"
IMG_0190_4.tif,-30.2728344,149.8028792,"(-30.2728344, 149.8028792)"
IMG_0021_3.tif,-30.2728421,149.8029214,"(-30.2728421, 149.8029214)"
IMG_0115_6.tif,-30.272998599999998,149.803664,"(-30.272998599999998, 149.803664)"
IMG_0001_1.tif,-30.2728356,149.8029325,"(-30.2728356, 149.8029325)"
IMG_0044_3.tif,-30.272544099999998,149.80339840000002,"(-30.272544099999998, 149.80339840000002)"
IMG_0077_6.tif,-30.272805899999998,149.80346870000002,"(-30.272805899999998, 149.80346870000002)"
IMG_0092_1.tif,-30.2729563,149.8041096,"(-30.2729563, 149.8041096)"
IMG_0118_3.tif,-30.273026599999998,149.8039558,"(-30.273026599999998, 149.8039558)"
IMG_0194_2.tif,-30.2728449,149.80293310000002,"(-30.2728449, 149.80293310000002)"
IMG_0069_2.tif,-30.27283,149.80389430000002,"(-30.27283, 149.80389430000002)"
IMG_0050_5.tif,-30.2725391,149.80340360000002,"(-30.2725391, 149.80340360000002)"
IMG_0085_3.tif,-30.2728804,149.8037323,"(-30.2728804, 149.8037323)"
IMG_0162_4.tif,-30.273174299999997,149.80361630000002,"(-30.273174299999997, 149.80361630000002)"
IMG_0052_4.tif,-30.2725504,149.80340850000002,"(-30.2725504, 149.80340850000002)"
IMG_0124_6.tif,-30.2730923,149.80404190000002,"(-30.2730923, 149.80404190000002)"
IMG_0015_5.tif,-30.2728352,149.80292490000002,"(-30.2728352, 149.80292490000002)"
IMG_0188_4.tif,-30.2728173,149.80283790000001,"(-30.2728173, 149.80283790000001)"
IMG_0194_4.tif,-30.2728449,149.80293310000002,"(-30.2728449, 149.80293310000002)"
IMG_0182_5.tif,-30.2728271,149.8027284,"(-30.2728271, 149.8027284)"
IMG_0073_4.tif,-30.272793399999998,149.8035017,"(-30.272793399999998, 149.8035017)"
IMG_0088_6.tif,-30.2729115,149.8040249,"(-30.2729115, 149.8040249)"
IMG_0006_1.tif,-30.2728328,149.8029285,"(-30.2728328, 149.8029285)"
IMG_0035_5.tif,-30.2728549,149.8032894,"(-30.2728549, 149.8032894)"
IMG_0092_3.tif,-30.2729563,149.8041096,"(-30.2729563, 149.8041096)"
IMG_0070_6.tif,-30.2728204,149.8038208,"(-30.2728204, 149.8038208)"
IMG_0047_3.tif,-30.272540799999998,149.803404,"(-30.272540799999998, 149.803404)"
IMG_0014_2.tif,-30.2728355,149.8029257,"(-30.2728355, 149.8029257)"
IMG_0144_2.tif,-30.2730861,149.8033216,"(-30.2730861, 149.8033216)"
IMG_0197_6.tif,-30.2728444,149.8029404,"(-30.2728444, 149.8029404)"
IMG_0112_5.tif,-30.2729751,149.8033823,"(-30.2729751, 149.8033823)"
IMG_0139_5.tif,-30.2730382,149.80333850000002,"(-30.2730382, 149.80333850000002)"
IMG_0168_4.tif,-30.2731508,149.8032755,"(-30.2731508, 149.8032755)"
IMG_0189_3.tif,-30.2728263,149.8028567,"(-30.2728263, 149.8028567)"
IMG_0182_3.tif,-30.2728271,149.8027284,"(-30.2728271, 149.8027284)"
IMG_0192_4.tif,-30.2728338,149.80288320000002,"(-30.2728338, 149.80288320000002)"
IMG_0141_4.tif,-30.273088599999998,149.80331220000002,"(-30.273088599999998, 149.80331220000002)"
IMG_0131_1.tif,-30.273078599999998,149.8038507,"(-30.273078599999998, 149.8038507)"
IMG_0065_5.tif,-30.272835099999998,149.8039139,"(-30.272835099999998, 149.8039139)"
IMG_0164_4.tif,-30.2731484,149.8033938,"(-30.2731484, 149.8033938)"
IMG_0152_1.tif,-30.273154899999998,149.8040034,"(-30.273154899999998, 149.8040034)"
IMG_0080_2.tif,-30.2728605,149.8034402,"(-30.2728605, 149.8034402)"
IMG_0097_2.tif,-30.2729864,149.80411840000002,"(-30.2729864, 149.80411840000002)"
IMG_0159_5.tif,-30.2732034,149.8039223,"(-30.2732034, 149.8039223)"
IMG_0179_5.tif,-30.2729441,149.8026845,"(-30.2729441, 149.8026845)"
IMG_0007_1.tif,-30.272832599999997,149.80292880000002,"(-30.272832599999997, 149.80292880000002)"
IMG_0140_2.tif,-30.2730796,149.8033158,"(-30.2730796, 149.8033158)"
IMG_0051_5.tif,-30.2725407,149.80340360000002,"(-30.2725407, 149.80340360000002)"
IMG_0076_3.tif,-30.2727935,149.80347410000002,"(-30.2727935, 149.80347410000002)"
IMG_0115_2.tif,-30.272998599999998,149.803664,"(-30.272998599999998, 149.803664)"
IMG_0189_4.tif,-30.2728263,149.8028567,"(-30.2728263, 149.8028567)"
IMG_0128_5.tif,-30.273095599999998,149.8040421,"(-30.273095599999998, 149.8040421)"
IMG_0148_6.tif,-30.2731204,149.8037045,"(-30.2731204, 149.8037045)"
IMG_0040_5.tif,-30.2725507,149.80339650000002,"(-30.2725507, 149.80339650000002)"
IMG_0097_6.tif,-30.2729864,149.80411840000002,"(-30.2729864, 149.80411840000002)"
IMG_0181_5.tif,-30.272871,149.80271190000002,"(-30.272871, 149.80271190000002)"
IMG_0076_4.tif,-30.2727935,149.80347410000002,"(-30.2727935, 149.80347410000002)"
IMG_0186_4.tif,-30.2728263,149.80283540000002,"(-30.2728263, 149.80283540000002)"
IMG_0198_3.tif,-30.2728398,149.80293830000002,"(-30.2728398, 149.80293830000002)"
IMG_0007_2.tif,-30.272832599999997,149.80292880000002,"(-30.272832599999997, 149.80292880000002)"
IMG_0100_4.tif,-30.272959399999998,149.80386190000002,"(-30.272959399999998, 149.80386190000002)"
IMG_0032_6.tif,-30.273096499999998,149.80321880000002,"(-30.273096499999998, 149.80321880000002)"
IMG_0079_1.tif,-30.2728583,149.8034404,"(-30.2728583, 149.8034404)"
IMG_0005_2.tif,-30.2728331,149.8029286,"(-30.2728331, 149.8029286)"
IMG_0074_1.tif,-30.2727909,149.8034761,"(-30.2727909, 149.8034761)"
IMG_0054_5.tif,-30.272726499999997,149.8034997,"(-30.272726499999997, 149.8034997)"
IMG_0047_5.tif,-30.272540799999998,149.803404,"(-30.272540799999998, 149.803404)"
IMG_0151_6.tif,-30.2731496,149.8039808,"(-30.2731496, 149.8039808)"
IMG_0166_4.tif,-30.2731402,149.8032876,"(-30.2731402, 149.8032876)"
IMG_0073_5.tif,-30.272793399999998,149.8035017,"(-30.272793399999998, 149.8035017)"
IMG_0022_6.tif,-30.2728592,149.80292980000002,"(-30.2728592, 149.80292980000002)"
IMG_0121_3.tif,-30.2730411,149.8040831,"(-30.2730411, 149.8040831)"
IMG_0018_1.tif,-30.2728377,149.8029309,"(-30.2728377, 149.8029309)"
IMG_0080_4.tif,-30.2728605,149.8034402,"(-30.2728605, 149.8034402)"
IMG_0048_4.tif,-30.2725412,149.8034025,"(-30.2725412, 149.8034025)"
IMG_0199_6.tif,-30.2728368,149.80293550000002,"(-30.2728368, 149.80293550000002)"
IMG_0153_3.tif,-30.2731559,149.8040032,"(-30.2731559, 149.8040032)"
IMG_0015_4.tif,-30.2728352,149.80292490000002,"(-30.2728352, 149.80292490000002)"
IMG_0035_1.tif,-30.2728549,149.8032894,"(-30.2728549, 149.8032894)"
IMG_0119_2.tif,-30.273037,149.8040454,"(-30.273037, 149.8040454)"
IMG_0128_1.tif,-30.273095599999998,149.8040421,"(-30.273095599999998, 149.8040421)"
IMG_0103_2.tif,-30.2729288,149.8035739,"(-30.2729288, 149.8035739)"
IMG_0052_2.tif,-30.2725504,149.80340850000002,"(-30.2725504, 149.80340850000002)"
IMG_0191_1.tif,-30.2728324,149.8028787,"(-30.2728324, 149.8028787)"
IMG_0005_3.tif,-30.2728331,149.8029286,"(-30.2728331, 149.8029286)"
IMG_0038_6.tif,-30.2725661,149.80338600000002,"(-30.2725661, 149.80338600000002)"
IMG_0099_6.tif,-30.2729659,149.80395000000001,"(-30.2729659, 149.80395000000001)"
IMG_0163_6.tif,-30.273161599999998,149.80350620000002,"(-30.273161599999998, 149.80350620000002)"
IMG_0099_5.tif,-30.2729659,149.80395000000001,"(-30.2729659, 149.80395000000001)"
IMG_0167_5.tif,-30.2731393,149.8032827,"(-30.2731393, 149.8032827)"
IMG_0064_6.tif,-30.2728315,149.8039036,"(-30.2728315, 149.8039036)"
IMG_0111_5.tif,-30.272979499999998,149.803377,"(-30.272979499999998, 149.803377)"
IMG_0093_6.tif,-30.2729751,149.8041163,"(-30.2729751, 149.8041163)"
IMG_0081_2.tif,-30.272860599999998,149.8034409,"(-30.272860599999998, 149.8034409)"
IMG_0181_2.tif,-30.272871,149.80271190000002,"(-30.272871, 149.80271190000002)"
IMG_0178_2.tif,-30.2729856,149.80266790000002,"(-30.2729856, 149.80266790000002)"
IMG_0157_2.tif,-30.2732092,149.8039612,"(-30.2732092, 149.8039612)"
IMG_0184_5.tif,-30.2728199,149.802819,"(-30.2728199, 149.802819)"
IMG_0053_1.tif,-30.2726303,149.80344670000002,"(-30.2726303, 149.80344670000002)"
IMG_0106_3.tif,-30.272913799999998,149.8034043,"(-30.272913799999998, 149.8034043)"
IMG_0190_1.tif,-30.2728344,149.8028792,"(-30.2728344, 149.8028792)"
IMG_0116_1.tif,-30.2730066,149.80375500000002,"(-30.2730066, 149.80375500000002)"
IMG_0020_1.tif,-30.272838099999998,149.80292010000002,"(-30.272838099999998, 149.80292010000002)"
IMG_0016_1.tif,-30.2728342,149.8029252,"(-30.2728342, 149.8029252)"
IMG_0169_5.tif,-30.273178899999998,149.80326300000002,"(-30.273178899999998, 149.80326300000002)"
IMG_0040_4.tif,-30.2725507,149.80339650000002,"(-30.2725507, 149.80339650000002)"
IMG_0174_1.tif,-30.273094099999998,149.802849,"(-30.273094099999998, 149.802849)"
IMG_0033_6.tif,-30.2730149,149.80324480000002,"(-30.2730149, 149.80324480000002)"
IMG_0051_1.tif,-30.2725407,149.80340360000002,"(-30.2725407, 149.80340360000002)"
IMG_0142_6.tif,-30.2730922,149.8033149,"(-30.2730922, 149.8033149)"
IMG_0150_4.tif,-30.2731469,149.8039166,"(-30.2731469, 149.8039166)"
IMG_0094_4.tif,-30.2729875,149.80411980000002,"(-30.2729875, 149.80411980000002)"
IMG_0171_4.tif,-30.2731858,149.80324620000002,"(-30.2731858, 149.80324620000002)"
IMG_0024_2.tif,-30.2729516,149.8030026,"(-30.2729516, 149.8030026)"
IMG_0108_4.tif,-30.2729566,149.8033828,"(-30.2729566, 149.8033828)"
IMG_0083_6.tif,-30.2728616,149.8035241,"(-30.2728616, 149.8035241)"
IMG_0030_3.tif,-30.2731647,149.8031085,"(-30.2731647, 149.8031085)"
IMG_0186_1.tif,-30.2728263,149.80283540000002,"(-30.2728263, 149.80283540000002)"
IMG_0131_2.tif,-30.273078599999998,149.8038507,"(-30.273078599999998, 149.8038507)"
IMG_0188_1.tif,-30.2728173,149.80283790000001,"(-30.2728173, 149.80283790000001)"
IMG_0112_2.tif,-30.2729751,149.8033823,"(-30.2729751, 149.8033823)"
IMG_0036_3.tif,-30.2727398,149.8033307,"(-30.2727398, 149.8033307)"
IMG_0187_1.tif,-30.2728179,149.8028352,"(-30.2728179, 149.8028352)"
IMG_0153_5.tif,-30.2731559,149.8040032,"(-30.2731559, 149.8040032)"
IMG_0107_2.tif,-30.2729219,149.803403,"(-30.2729219, 149.803403)"
IMG_0050_4.tif,-30.2725391,149.80340360000002,"(-30.2725391, 149.80340360000002)"
IMG_0032_5.tif,-30.273096499999998,149.80321880000002,"(-30.273096499999998, 149.80321880000002)"
IMG_0052_5.tif,-30.2725504,149.80340850000002,"(-30.2725504, 149.80340850000002)"
IMG_0180_1.tif,-30.272911699999998,149.80270000000002,"(-30.272911699999998, 149.80270000000002)"
IMG_0033_4.tif,-30.2730149,149.80324480000002,"(-30.2730149, 149.80324480000002)"
IMG_0109_5.tif,-30.2729754,149.8033741,"(-30.2729754, 149.8033741)"
IMG_0051_6.tif,-30.2725407,149.80340360000002,"(-30.2725407, 149.80340360000002)"
IMG_0020_5.tif,-30.272838099999998,149.80292010000002,"(-30.272838099999998, 149.80292010000002)"
IMG_0046_6.tif,-30.2725419,149.803404,"(-30.2725419, 149.803404)"
IMG_0051_4.tif,-30.2725407,149.80340360000002,"(-30.2725407, 149.80340360000002)"
IMG_0191_3.tif,-30.2728324,149.8028787,"(-30.2728324, 149.8028787)"
IMG_0137_1.tif,-30.273029899999997,149.80334190000002,"(-30.273029899999997, 149.80334190000002)"
IMG_0089_6.tif,-30.2729172,149.80408070000001,"(-30.2729172, 149.80408070000001)"
IMG_0141_3.tif,-30.273088599999998,149.80331220000002,"(-30.273088599999998, 149.80331220000002)"
IMG_0100_3.tif,-30.272959399999998,149.80386190000002,"(-30.272959399999998, 149.80386190000002)"
IMG_0012_3.tif,-30.272832899999997,149.8029294,"(-30.272832899999997, 149.8029294)"
IMG_0130_3.tif,-30.273090999999997,149.8039774,"(-30.273090999999997, 149.8039774)"
IMG_0155_6.tif,-30.2732101,149.80396230000002,"(-30.2732101, 149.80396230000002)"
IMG_0056_1.tif,-30.272745099999998,149.8035103,"(-30.272745099999998, 149.8035103)"
IMG_0005_6.tif,-30.2728331,149.8029286,"(-30.2728331, 149.8029286)"
IMG_0198_4.tif,-30.2728398,149.80293830000002,"(-30.2728398, 149.80293830000002)"
IMG_0126_3.tif,-30.2730972,149.80404090000002,"(-30.2730972, 149.80404090000002)"
IMG_0169_1.tif,-30.273178899999998,149.80326300000002,"(-30.273178899999998, 149.80326300000002)"
IMG_0106_5.tif,-30.272913799999998,149.8034043,"(-30.272913799999998, 149.8034043)"
IMG_0176_1.tif,-30.2730495,149.8026522,"(-30.2730495, 149.8026522)"
IMG_0114_3.tif,-30.2729885,149.8035628,"(-30.2729885, 149.8035628)"
IMG_0023_3.tif,-30.272906799999998,149.80296180000002,"(-30.272906799999998, 149.80296180000002)"
IMG_0018_4.tif,-30.2728377,149.8029309,"(-30.2728377, 149.8029309)"
IMG_0129_3.tif,-30.273096499999998,149.8040372,"(-30.273096499999998, 149.8040372)"
IMG_0084_3.tif,-30.272869399999998,149.80363780000002,"(-30.272869399999998, 149.80363780000002)"
IMG_0068_5.tif,-30.2728338,149.80390930000002,"(-30.2728338, 149.80390930000002)"
IMG_0061_4.tif,-30.2727535,149.8037271,"(-30.2727535, 149.8037271)"
IMG_0161_5.tif,-30.2731793,149.8036836,"(-30.2731793, 149.8036836)"
IMG_0178_6.tif,-30.2729856,149.80266790000002,"(-30.2729856, 149.80266790000002)"
IMG_0179_2.tif,-30.2729441,149.8026845,"(-30.2729441, 149.8026845)"
IMG_0110_5.tif,-30.2729783,149.80337450000002,"(-30.2729783, 149.80337450000002)"
IMG_0135_1.tif,-30.273042,149.8034638,"(-30.273042, 149.8034638)"
IMG_0066_3.tif,-30.2728374,149.80391070000002,"(-30.2728374, 149.80391070000002)"
IMG_0089_3.tif,-30.2729172,149.80408070000001,"(-30.2729172, 149.80408070000001)"
IMG_0027_4.tif,-30.273035,149.8030718,"(-30.273035, 149.8030718)"
IMG_0069_4.tif,-30.27283,149.80389430000002,"(-30.27283, 149.80389430000002)"
IMG_0127_1.tif,-30.2730964,149.80404190000002,"(-30.2730964, 149.80404190000002)"
IMG_0117_4.tif,-30.273018399999998,149.8038564,"(-30.273018399999998, 149.8038564)"
IMG_0140_6.tif,-30.2730796,149.8033158,"(-30.2730796, 149.8033158)"
IMG_0132_3.tif,-30.2730709,149.8037645,"(-30.2730709, 149.8037645)"
IMG_0183_4.tif,-30.2728158,149.8027601,"(-30.2728158, 149.8027601)"
IMG_0009_4.tif,-30.272832599999997,149.8029291,"(-30.272832599999997, 149.8029291)"
IMG_0181_6.tif,-30.272871,149.80271190000002,"(-30.272871, 149.80271190000002)"
IMG_0018_3.tif,-30.2728377,149.8029309,"(-30.2728377, 149.8029309)"
IMG_0119_4.tif,-30.273037,149.8040454,"(-30.273037, 149.8040454)"
IMG_0188_3.tif,-30.2728173,149.80283790000001,"(-30.2728173, 149.80283790000001)"
IMG_0078_4.tif,-30.272841099999997,149.8034464,"(-30.272841099999997, 149.8034464)"
IMG_0175_4.tif,-30.273066099999998,149.80270610000002,"(-30.273066099999998, 149.80270610000002)"
IMG_0058_3.tif,-30.2727409,149.8035819,"(-30.2727409, 149.8035819)"
IMG_0071_3.tif,-30.2728108,149.8037047,"(-30.2728108, 149.8037047)"
IMG_0126_4.tif,-30.2730972,149.80404090000002,"(-30.2730972, 149.80404090000002)"
IMG_0146_5.tif,-30.2731004,149.80350610000002,"(-30.2731004, 149.80350610000002)"
IMG_0083_1.tif,-30.2728616,149.8035241,"(-30.2728616, 149.8035241)"
IMG_0047_2.tif,-30.272540799999998,149.803404,"(-30.272540799999998, 149.803404)"
IMG_0095_1.tif,-30.2729864,149.8041183,"(-30.2729864, 149.8041183)"
IMG_0067_4.tif,-30.2728367,149.80391060000002,"(-30.2728367, 149.80391060000002)"
IMG_0013_4.tif,-30.272832899999997,149.8029294,"(-30.272832899999997, 149.8029294)"
IMG_0000_1.tif,-30.272835399999998,149.80293260000002,"(-30.272835399999998, 149.80293260000002)"
IMG_0071_6.tif,-30.2728108,149.8037047,"(-30.2728108, 149.8037047)"
IMG_0184_2.tif,-30.2728199,149.802819,"(-30.2728199, 149.802819)"
IMG_0065_2.tif,-30.272835099999998,149.8039139,"(-30.272835099999998, 149.8039139)"
IMG_0013_1.tif,-30.272833333333335,149.80293,"(-30.272833333333335, 149.80293)"
IMG_0130_6.tif,-30.273090999999997,149.8039774,"(-30.273090999999997, 149.8039774)"
IMG_0028_5.tif,-30.27309,149.80309450000001,"(-30.27309, 149.80309450000001)"
IMG_0038_3.tif,-30.2725661,149.80338600000002,"(-30.2725661, 149.80338600000002)"
IMG_0083_2.tif,-30.2728616,149.8035241,"(-30.2728616, 149.8035241)"
IMG_0020_2.tif,-30.272838099999998,149.80292010000002,"(-30.272838099999998, 149.80292010000002)"
IMG_0035_6.tif,-30.2728549,149.8032894,"(-30.2728549, 149.8032894)"
IMG_0045_1.tif,-30.2725428,149.80340170000002,"(-30.2725428, 149.80340170000002)"
IMG_0152_4.tif,-30.273154899999998,149.8040034,"(-30.273154899999998, 149.8040034)"
IMG_0133_5.tif,-30.2730596,149.8036442,"(-30.2730596, 149.8036442)"
IMG_0154_3.tif,-30.2731694,149.8039929,"(-30.2731694, 149.8039929)"
